event,index,tau0_mm,tau_generated_mm,L3D_mm,Rxy_mm,n_daughters
80,10,4.326221529733112,11.49911617570214,9.10816365050996,7.035508308061504,2
81,9,4.326221529733112,10.16059027295286,11.5678025883676,9.259955860771475,2
81,10,4.326221529733112,1.566901810961023,1.596377499563748,1.428011682184016,2
82,9,4.326221529733112,0.6114760293792885,0.9445646620128684,0.2968316823496855,2
82,10,4.326221529733112,5.423325099990575,3.092945536084343,2.632670188222435,2
83,9,4.326221529733112,3.006099651633043,4.218552953490222,1.822094012720452,2
83,10,4.326221529733112,15.73335208622649,119.0570456822257,9.536492451526891,2
84,9,4.326221529733112,1.755845106848736,10.38539777483272,0.3670430891999359,2
84,10,4.326221529733112,4.085140060816927,17.14684510496199,0.8539605355211054,2
85,9,4.326221529733112,0.8596227245570134,5.127942415439464,0.8012385689081822,2
85,10,4.326221529733112,3.234005037993629,6.795435099755561,3.014356757284641,2
86,9,4.326221529733112,1.486473452580025,1.3054709885422,1.275349324004099,2
86,10,4.326221529733112,3.096331360483548,2.988993440612173,2.656558783899838,2
87,9,4.326221529733112,12.55623828644698,4.955622101618752,2.948479393589642,2
87,10,4.326221529733112,0.04521666548639568,0.03413809218884663,0.01061786208512607,2
88,9,4.326221529733112,0.07565851419042573,0.05756965157725832,0.02871428871331912,2
88,10,4.326221529733112,0.0130316734255671,0.0102427144602478,0.004945844326490553,2
89,9,4.326221529733112,3.844463310772746,4.836849952681009,2.460161978323071,2
89,10,4.326221529733112,7.094151720053054,5.386116465666682,4.539713587908242,2
90,9,4.326221529733112,1.965755391842026,1.074387606820295,1.035686288651309,2
90,10,4.326221529733112,13.63004908780408,39.12247921090594,7.181185926014446,2
91,9,4.326221529733112,1.466361392028789,9.228308682467794,1.088925669887293,2
91,10,4.326221529733112,2.181628403297661,8.006962967796976,1.620085732903292,2
92,9,4.326221529733112,0.5104542883780816,1.6603518700159,0.2179769594961528,2
92,10,4.326221529733112,2.934070738092301,6.441960209440659,1.252922804249782,2
93,9,4.326221529733112,13.80766305253928,14.33721397528449,5.577601320990663,2
93,10,4.326221529733112,1.78870576298969,10.99412485281154,0.7225471528782819,2
94,9,4.326221529733112,1.339947645779105,1.218362520579139,0.6626567911195075,2
94,10,4.326221529733112,0.6183663877956721,0.6711729350637388,0.3058064899502739,2
95,9,4.326221529733112,0.482338398358686,1.668859267201639,0.1127662160969777,2
95,10,4.326221529733112,3.781512827751121,11.16702999572235,0.8840824080328933,2
96,9,4.326221529733112,3.648919849026742,7.639511615405606,1.187344551210406,2
96,10,4.326221529733112,0.9962865566500447,0.8436164289717251,0.3241878318588244,2
97,9,4.326221529733112,1.585953270983056,2.233991767427017,0.3968854703506599,2
97,10,4.326221529733112,10.09361350449564,4.734877587841786,2.525931007277656,2
98,9,4.326221529733112,34.90101990070799,244.2448748415885,37.98286611089737,2
98,10,4.326221529733112,1.553099057215434,4.649003388102424,1.6902415377832,2
99,9,4.326221529733112,0.8457643328133982,2.904468304426353,0.3509688356081373,2
99,10,4.326221529733112,2.325617667845171,3.133938499456308,0.9650670917254376,2
100,9,4.326221529733112,3.168983302238242,7.936197747603639,1.901915331876531,2
100,10,4.326221529733112,11.22384168363848,18.53242888672929,6.736165686196497,2
101,9,4.326221529733112,1.642137867066539,4.043417330466044,0.900117617446465,2
101,10,4.326221529733112,0.28244476003678,1.677627613661055,0.1548186114961828,2
102,9,4.326221529733112,6.633863687556921,6.166303916217685,3.763553201405858,2
102,10,4.326221529733112,2.625389463339189,3.41967343020184,1.489447686153204,2
103,9,4.326221529733112,6.266601193116045,2.955251438963703,2.834027787957853,2
103,10,4.326221529733112,5.558082338226376,8.409005480110427,2.513604952489214,2
104,9,4.326221529733112,1.024076608871567,4.50442968607711,0.5562615671826405,2
104,10,4.326221529733112,6.839597442772165,3.916622592105842,3.71515681488627,2
105,9,4.326221529733112,11.32372830379463,22.23819142203788,12.18283268671139,2
105,10,4.326221529733112,7.970335665547645,10.40410765114147,8.575026110239362,2
106,9,4.326221529733112,2.447049217533682,3.250729358693571,0.08380009756875659,2
106,10,4.326221529733112,1.961725354289175,7.766672867556839,0.06718000394704923,2
107,9,4.326221529733112,1.484826374338953,2.464313578317412,1.795416110665132,2
107,10,4.326221529733112,1.019735013518446,2.413551685311227,1.233038894999047,2
108,9,4.326221529733112,5.517250782093281,7.097133097839825,3.407533107947323,2
108,10,4.326221529733112,4.790765997799205,8.822355012413167,2.958845699548822,2
109,9,4.326221529733112,0.9939032575290848,1.348868287636769,0.5019971057033937,2
109,10,4.326221529733112,0.05185557764100557,0.118324749438353,0.02619102985443295,2
110,9,4.326221529733112,2.461916821169,2.340363390233464,2.124837801622025,2
110,10,4.326221529733112,1.030877019316658,1.228265289006847,0.8897321146810215,2
111,9,4.326221529733112,2.552932879751563,4.455974942272371,2.408740959424949,2
111,10,4.326221529733112,0.7756143817743806,0.7364338977673831,0.7318069914477414,2
112,9,4.326221529733112,5.789763737362807,4.67322103711222,2.712912925846528,2
112,10,4.326221529733112,7.903418744344375,5.843621965973759,3.703309468665112,2
113,9,4.326221529733112,0.23014886516398,0.3349326200143082,0.3258388412703717,2
