event,index,tau0_mm,tau_generated_mm,L3D_mm,Rxy_mm,n_daughters
36,9,4.326221529733112,2.250691780871861,4.969977711684415,2.22101713112885,2
36,10,4.326221529733112,7.277385310558723,7.239168977018105,7.181435317773792,2
37,5,4.326221529733112,3.140344223501657,2.015580626621646,1.579726791118997,1
37,6,4.326221529733112,4.349734248764543,6.302260642355836,2.188101443019273,1
37,9,4.326221529733112,3.140344223501657,2.015580626621646,1.579726791118997,2
37,10,4.326221529733112,4.349734248764543,6.302260642355836,2.188101443019273,2
38,5,4.326221529733112,2.169092894280053,4.242065068779229,0.5240754813847237,1
38,6,4.326221529733112,2.26364187852129,7.871046559636508,0.5469195027548224,1
38,9,4.326221529733112,2.169092894280053,4.242065068779236,0.5240754813847237,2
38,10,4.326221529733112,2.26364187852129,7.871046559636522,0.5469195027548224,2
39,5,4.326221529733112,1.005203041446181,2.110574817030436,1.209566931430308,1
39,6,4.326221529733112,3.453762898252222,6.675307780043365,4.1559338944265,1
39,9,4.326221529733112,1.005203041446181,2.110574817030436,1.209566931430308,2
39,10,4.326221529733112,3.453762898252222,6.675307780043366,4.1559338944265,2
40,5,4.326221529733112,0.8612191011843322,0.3111959033138403,0.08873265878315945,1
40,6,4.326221529733112,0.2958091992635865,0.2606037411401416,0.03047765279135098,1
40,9,4.326221529733112,0.8612191011843322,0.3111959033138404,0.08873265878315945,2
40,10,4.326221529733112,0.2958091992635865,0.2606037411401416,0.03047765279135098,2
41,5,4.326221529733112,1.569339055271232,3.152419574029205,1.190295451014833,1
41,6,4.326221529733112,2.934683503877267,3.851090495816457,2.225867261188919,1
41,9,4.326221529733112,1.569339055271232,3.152419574029205,1.190295451014833,2
41,10,4.326221529733112,2.934683503877267,3.851090495816456,2.225867261188919,2
42,5,4.326221529733112,1.108875099435994,1.223556688884181,1.005794002695001,1
42,6,4.326221529733112,3.421077086425322,3.10414845470734,3.103053552229657,1
42,9,4.326221529733112,1.108875099435994,1.223556688884181,1.005794002695001,2
42,10,4.326221529733112,3.421077086425322,3.10414845470734,3.103053552229657,2
