Mass [GeV],Resonance Width [% of mX],error_label,error_minus,error_plus,error_symerror,observable,qualifiers,source_yaml,value
1260,4.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.241302
1260,5.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.25416
1260,5.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.266902
1260,6.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.27917
1260,6.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.289448
1260,7.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.299738
1260,7.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.309657
1260,8.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.319429
1260,8.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.32902
1260,9.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.338434
1260,9.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.347631
1260,10.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.356892
1280,0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.103358
1280,0.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.119561
1280,1.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.135508
1280,1.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.150946
1280,2.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.165809
1280,2.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.180184
1280,3.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.194091
1280,3.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.209102
1280,4.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.222466
1280,4.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.237314
1280,5.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.245734
1280,5.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.257842
1280,6.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.269747
1280,6.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.279744
1280,7.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.289632
1280,7.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.29904
1280,8.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.308582
1280,8.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.317445
1280,9.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.326728
1280,9.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.335661
1280,10.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.344399
1300,0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.100236
1300,0.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.115913
1300,1.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.131779
1300,1.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.146278
1300,2.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.160608
1300,2.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.174516
1300,3.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.187878
1300,3.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.200822
1300,4.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.213431
1300,4.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.225661
1300,5.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.237612
1300,5.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.249262
1300,6.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.260754
1300,6.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.270352
1300,7.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.279731
1300,7.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.28892
1300,8.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.297992
1300,8.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.306674
1300,9.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.31558
1300,9.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.324098
1300,10.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.332515
1320,0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.0972619
1320,0.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.112471
1320,1.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.127796
1320,1.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.141803
1320,2.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.155634
1320,2.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.169038
1320,3.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.181969
1320,3.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.195963
1320,4.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.206503
1320,4.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.218371
1320,5.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.229818
1320,5.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.241149
1320,6.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.252174
1320,6.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.261543
1320,7.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.270422
1320,7.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.279269
1320,8.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.287939
1320,8.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.296429
1320,9.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.304403
1320,9.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.312913
1320,10.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.321174
1340,0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.0944162
1340,0.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.109143
1340,1.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.123997
1340,1.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.137514
1340,2.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.150884
1340,2.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.163832
1340,3.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.176317
1340,3.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.188367
1340,4.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.200034
1340,4.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.211378
1340,5.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.222517
1340,5.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.233377
1340,6.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.243964
1340,6.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.25274
1340,7.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.261302
1340,7.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.269996
1340,8.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.278264
1340,8.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.286541
1340,9.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.294596
1340,9.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.302441
1340,10.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.310203
1360,0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.0917086
1360,0.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.106547
1360,1.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.11996
1360,1.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.133434
1360,2.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.146342
1360,2.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.158842
1360,3.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.172049
1360,3.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.182538
1360,4.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.193718
1360,4.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.204744
1360,5.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.215412
1360,5.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.22579
1360,6.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.236112
1360,6.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.244688
1360,7.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.253075
1360,7.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.261238
1360,8.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.269172
1360,8.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.277102
1360,9.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.284818
1360,9.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.292383
1360,10.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.299858
1380,0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.0890964
1380,0.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.102925
1380,1.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.116473
1380,1.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.129515
1380,2.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.141997
1380,2.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.154089
1380,3.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.165708
1380,3.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.178373
1380,4.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.187792
1380,4.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.198393
1380,5.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.208659
1380,5.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.21873
1380,6.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.228604
1380,6.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.236793
1380,7.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.244928
1380,7.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.252792
1380,8.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.260524
1380,8.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.26809
1380,9.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.275551
1380,9.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.282856
1380,10.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.289978
1400,0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.0866131
1400,0.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.100034
1400,1.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.113153
1400,1.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.125769
1400,2.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.13784
1400,2.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.149508
1400,3.0,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.160814
1400,3.5,,,,,Cross section upper limit at 95% CL [fb],Limit=Expected; SQRT(S)=13000 GeV; LUMINOSITY=139.0 fb$^{-1}$,Limit2D_Scalar.yaml,0.171563
