event_index,m_H2H2,pT_H2H2,pT_H2_leading,pT_H2_subleading,y_H2_leading,y_H2_subleading,delta_phi_H2H2,delta_R_H2H2
515,431.0807726775866,0,112.0653135049507,112.0653135049507,0.5964807517991833,-0.4897485498912912,3.141592653589793,3.3240785936768
516,344.9149936063086,0,70.5890882557557,70.5890882557557,1.336729907986011,0.7709365835772813,3.141592653589793,3.192135098493615
517,309.1297147280177,0,21.64205207398056,21.64205207398056,-1.893594887254421,-2.291653647712411,3.141592653589793,3.166710466377801
518,498.0924320016168,0,148.1674430543243,148.1674430543243,-0.9626094337780349,-2.14915271936326,3.141592653589793,3.358197339296298
519,421.0780036822549,0,145.1722900759249,145.1722900759249,1.42693535127368,1.16500470516914,3.141592653589793,3.152492991976048
520,306.0350541293766,0,30.2171336344584,30.2171336344584,-1.796479565916697,-1.811315872874918,3.141592653589793,3.141627685944583
521,348.827467651422,0,85.28940361828651,85.28940361828651,-2.366842764415338,-2.66035318559805,3.141592653589793,3.155273802450781
522,337.9420267262177,0,63.96779455321013,63.96779455321013,-0.6283507955650516,-0.0919196916653158,3.141592653589793,3.187061770709888
523,316.2939061055019,0,48.17847519499766,48.17847519499766,1.865654271314908,1.691218302460145,3.141592653589793,3.146431678635285
524,364.9884997974706,0,100.0157785817619,100.0157785817619,0.03356111989607101,-0.279129135048839,3.141592653589793,3.157115708463481
525,341.6872220896145,0,79.26294115016951,79.26294115016951,-1.688558887807746,-1.451890963674385,3.141592653589793,3.150494581395586
526,519.2238195471931,0,211.1480996340165,211.1480996340165,0.3054597856039449,0.168555612451565,3.141592653589793,3.144574240452258
527,352.3350676726679,0,77.94831348970328,77.94831348970328,-0.5393939413487143,0.03919919785133934,3.141592653589793,3.194428653424385
528,393.4228392699433,0,122.1230817391614,122.1230817391614,-1.115398166065398,-0.7473575701339339,3.141592653589793,3.163077343560057
529,403.6759764511016,0,132.9194935686166,132.9194935686166,-0.8992844214192838,-1.137176295367282,3.141592653589793,3.150586761982575
530,400.4241103778655,0,129.0483318059961,129.0483318059961,-0.02767129011657162,-0.3349304225250905,3.141592653589793,3.156582420203501
531,332.1223210694281,0,39.07023000377178,39.07023000377178,1.210584879628001,0.4596012275927672,3.141592653589793,3.230105392508662
532,683.0825053864321,0,258.6520179220209,258.6520179220209,-2.473512877874453,-1.418893218197053,3.141592653589793,3.313883979210412
533,362.6178773179166,0,11.09628797702951,11.09628797702951,-1.540874196854811,-0.2798893648499738,3.141592653589793,3.385215967650458
534,304.3159876475536,0,19.52125102356824,19.52125102356824,1.362804936078171,1.14558307918549,3.141592653589793,3.149093478479364
535,503.1983378640768,0,188.7861637374878,188.7861637374878,0.9432119716161382,0.3557622648334272,3.141592653589793,3.196044674138403
536,371.4304234283539,0,86.60687162279638,86.60687162279638,0.4919754829334478,1.247547246264057,3.141592653589793,3.231175187239448
537,452.5010662531869,0,169.2599191256369,169.2599191256369,1.96398325908515,1.907793554707768,3.141592653589793,3.142095110585829
538,401.5231744392146,0,133.4358452344711,133.4358452344711,-0.1516787797285548,-0.1486883491684242,3.141592653589793,3.141594076860391
539,412.4708130205739,0,65.53286474707275,65.53286474707275,-2.219801032123766,-0.8073623168551409,3.141592653589793,3.44450105610073
540,366.9495187980582,0,86.92075557824037,86.92075557824037,1.030839849615231,0.3510733536535298,3.141592653589793,3.21429415115067
