point_id,ctau_mm,total_width_GeV,g_hH2H2_GeV,GHphiphi_GeV,BR_H2_to_bb,sigma_production_pb,sigma_production_error_pb,Trackless_Aeff,Trackless_Aeff_error,sigma_4b_fb,visible_sigma_fb,N_expected_139fb,N_expected_error,observed_S95,N_over_observed_S95,above_observed_S95,interpretation,production_status,efficiency_status,production_evaluation_mode
eff_ctau4p326_g150_br0p7567,4.326221529733112,4.5611852986218501e-14,150,-150,0.7567374858085787,1.2810000000000000e-03,3.9659999999999998e-06,0.01573386,0.002487741699310843,7.3356672833012548e-01,1.1541836204204228e-02,1.6043152323843877e+00,2.5366451096184961e-01,3.0,5.3477174412812922e-01,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau4p326_g150_br1,4.326221529733112,4.5611852986218501e-14,150,-150,1,1.2810000000000000e-03,3.9659999999999998e-06,0.01573386,0.002487741699310843,1.2809999999999999e+00,2.0155074659999998e-02,2.8015553777399997e+00,4.4296479923758941e-01,3.0,9.3385179257999995e-01,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau10_g150_br0p1,10,1.9732698040000002e-14,150,-150,0.1,1.2810000000000000e-03,3.9659999999999998e-06,0.018625475,0.002716804752519248,1.2810000000000002e-02,2.3859233475000003e-04,3.3164334530250000e-02,4.8375153742882485e-03,3.0,1.1054778176750000e-02,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau10_g150_br0p25,10,1.9732698040000002e-14,150,-150,0.25,1.2810000000000000e-03,3.9659999999999998e-06,0.018625475,0.002716804752519248,8.0062499999999995e-02,1.4912020921874999e-03,2.0727709081406248e-01,3.0234471089301548e-02,3.0,6.9092363604687498e-02,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau10_g150_br0p5,10,1.9732698040000002e-14,150,-150,0.5,1.2810000000000000e-03,3.9659999999999998e-06,0.018625475,0.002716804752519248,3.2024999999999998e-01,5.9648083687499995e-03,8.2910836325624993e-01,1.2093788435720619e-01,3.0,2.7636945441874999e-01,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau10_g150_br0p7567,10,1.9732698040000002e-14,150,-150,0.7567374858085787,1.2810000000000000e-03,3.9659999999999998e-06,0.018625475,0.002716804752519248,7.3356672833012548e-01,1.3663028759344543e-02,1.8991609975488914e+00,2.7702110276060204e-01,3.0,6.3305366584963052e-01,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau10_g150_br1,10,1.9732698040000002e-14,150,-150,1,1.2810000000000000e-03,3.9659999999999998e-06,0.018625475,0.002716804752519248,1.2809999999999999e+00,2.3859233474999998e-02,3.3164334530249997e+00,4.8375153742882476e-01,3.0,1.1054778176750000e+00,True,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau30_g150_br0p1,30,6.5775660133333334e-15,150,-150,0.1,1.2810000000000000e-03,3.9659999999999998e-06,0.01856252,0.002679268979709453,1.2810000000000002e-02,2.3778588120000003e-04,3.3052237486800001e-02,4.7706795525808560e-03,3.0,1.1017412495600001e-02,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau30_g150_br0p25,30,6.5775660133333334e-15,150,-150,0.25,1.2810000000000000e-03,3.9659999999999998e-06,0.01856252,0.002679268979709453,8.0062499999999995e-02,1.4861617574999997e-03,2.0657648429249997e-01,2.9816747203630343e-02,3.0,6.8858828097499991e-02,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau30_g150_br0p5,30,6.5775660133333334e-15,150,-150,0.5,1.2810000000000000e-03,3.9659999999999998e-06,0.01856252,0.002679268979709453,3.2024999999999998e-01,5.9446470299999990e-03,8.2630593716999989e-01,1.1926698881452137e-01,3.0,2.7543531238999996e-01,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau30_g150_br0p7567,30,6.5775660133333334e-15,150,-150,0.7567374858085787,1.2810000000000000e-03,3.9659999999999998e-06,0.01856252,0.002679268979709453,7.3356672833012548e-01,1.3616847065962520e-02,1.8927417421687902e+00,2.7319373858689810e-01,3.0,6.3091391405626340e-01,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau30_g150_br1,30,6.5775660133333334e-15,150,-150,1,1.2810000000000000e-03,3.9659999999999998e-06,0.01856252,0.002679268979709453,1.2809999999999999e+00,2.3778588119999996e-02,3.3052237486799996e+00,4.7706795525808549e-01,3.0,1.1017412495599999e+00,True,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau100_g150_br0p1,100,1.9732698039999999e-15,150,-150,0.1,1.2810000000000000e-03,3.9659999999999998e-06,0.01425306,0.002079022475718981,1.2810000000000002e-02,1.8258169860000003e-04,2.5378856105400003e-02,3.7018866300404609e-03,3.0,8.4596187018000004e-03,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau100_g150_br0p25,100,1.9732698039999999e-15,150,-150,0.25,1.2810000000000000e-03,3.9659999999999998e-06,0.01425306,0.002079022475718981,8.0062499999999995e-02,1.1411356162500000e-03,1.5861785065875000e-01,2.3136791437752879e-02,3.0,5.2872616886250001e-02,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau100_g150_br0p5,100,1.9732698039999999e-15,150,-150,0.5,1.2810000000000000e-03,3.9659999999999998e-06,0.01425306,0.002079022475718981,3.2024999999999998e-01,4.5645424649999999e-03,6.3447140263500001e-01,9.2547165751011518e-02,3.0,2.1149046754500000e-01,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau100_g150_br0p7567,100,1.9732698039999999e-15,150,-150,0.7567374858085787,1.2810000000000000e-03,3.9659999999999998e-06,0.01425306,0.002079022475718981,7.3356672833012548e-01,1.0455570592892979e-02,1.4533243124121240e+00,2.1198913847367792e-01,3.0,4.8444143747070800e-01,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau100_g150_br1,100,1.9732698039999999e-15,150,-150,1,1.2810000000000000e-03,3.9659999999999998e-06,0.01425306,0.002079022475718981,1.2809999999999999e+00,1.8258169859999999e-02,2.5378856105400001e+00,3.7018866300404607e-01,3.0,8.4596187018000002e-01,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau200_g150_br0p1,200,9.8663490199999997e-16,150,-150,0.1,1.2810000000000000e-03,3.9659999999999998e-06,0.009507182499999999,0.001503217541544688,1.2810000000000002e-02,1.2178700782500001e-04,1.6928394087675002e-02,2.6766141222990566e-03,3.0,5.6427980292250010e-03,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau200_g150_br0p25,200,9.8663490199999997e-16,150,-150,0.25,1.2810000000000000e-03,3.9659999999999998e-06,0.009507182499999999,0.001503217541544688,8.0062499999999995e-02,7.6116879890624986e-04,1.0580246304796873e-01,1.6728838264369099e-02,3.0,3.5267487682656244e-02,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau200_g150_br0p5,200,9.8663490199999997e-16,150,-150,0.5,1.2810000000000000e-03,3.9659999999999998e-06,0.009507182499999999,0.001503217541544688,3.2024999999999998e-01,3.0446751956249994e-03,4.2320985219187490e-01,6.6915353057476396e-02,3.0,1.4106995073062498e-01,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau200_g150_br0p7567,200,9.8663490199999997e-16,150,-150,0.7567374858085787,1.2810000000000000e-03,3.9659999999999998e-06,0.009507182499999999,0.001503217541544688,7.3356672833012548e-01,6.9741527621624225e-03,9.6940723394057671e-01,1.5327674197479538e-01,3.0,3.2313574464685890e-01,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau200_g150_br1,200,9.8663490199999997e-16,150,-150,1,1.2810000000000000e-03,3.9659999999999998e-06,0.009507182499999999,0.001503217541544688,1.2809999999999999e+00,1.2178700782499998e-02,1.6928394087674996e+00,2.6766141222990558e-01,3.0,5.6427980292249991e-01,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau300_g150_br0p1,300,6.5775660133333338e-16,150,-150,0.1,1.2810000000000000e-03,3.9659999999999998e-06,0.006872078500000001,0.001161593276620673,1.2810000000000002e-02,8.8031325585000026e-05,1.2236354256315004e-02,2.0683213724180046e-03,3.0,4.0787847521050009e-03,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau300_g150_br0p25,300,6.5775660133333338e-16,150,-150,0.25,1.2810000000000000e-03,3.9659999999999998e-06,0.006872078500000001,0.001161593276620673,8.0062499999999995e-02,5.5019578490624998e-04,7.6477214101968741e-02,1.2927008577612524e-02,3.0,2.5492404700656248e-02,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau300_g150_br0p5,300,6.5775660133333338e-16,150,-150,0.5,1.2810000000000000e-03,3.9659999999999998e-06,0.006872078500000001,0.001161593276620673,3.2024999999999998e-01,2.2007831396249999e-03,3.0590885640787496e-01,5.1708034310450096e-02,3.0,1.0196961880262499e-01,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau300_g150_br0p7567,300,6.5775660133333338e-16,150,-150,0.7567374858085787,1.2810000000000000e-03,3.9659999999999998e-06,0.006872078500000001,0.001161593276620673,7.3356672833012548e-01,5.0411281420727969e-03,7.0071681174811873e-01,1.1844275896174476e-01,3.0,2.3357227058270624e-01,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau300_g150_br1,300,6.5775660133333338e-16,150,-150,1,1.2810000000000000e-03,3.9659999999999998e-06,0.006872078500000001,0.001161593276620673,1.2809999999999999e+00,8.8031325584999997e-03,1.2236354256314999e+00,2.0683213724180038e-01,3.0,4.0787847521049997e-01,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau500_g150_br0p1,500,3.9465396080000001e-16,150,-150,0.1,1.2810000000000000e-03,3.9659999999999998e-06,0.003869341,0.0007898259242358671,1.2810000000000002e-02,4.9566258210000012e-05,6.8897098911900019e-03,1.4063561424351428e-03,3.0,2.2965699637300008e-03,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau500_g150_br0p25,500,3.9465396080000001e-16,150,-150,0.25,1.2810000000000000e-03,3.9659999999999998e-06,0.003869341,0.0007898259242358671,8.0062499999999995e-02,3.0978911381249999e-04,4.3060686819937501e-02,8.7897258902196393e-03,3.0,1.4353562273312500e-02,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau500_g150_br0p5,500,3.9465396080000001e-16,150,-150,0.5,1.2810000000000000e-03,3.9659999999999998e-06,0.003869341,0.0007898259242358671,3.2024999999999998e-01,1.2391564552500000e-03,1.7224274727975000e-01,3.5158903560878557e-02,3.0,5.7414249093249999e-02,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau500_g150_br0p7567,500,3.9465396080000001e-16,150,-150,0.7567374858085787,1.2810000000000000e-03,3.9659999999999998e-06,0.003869341,0.0007898259242358671,7.3356672833012548e-01,2.8384198181636163e-03,3.9454035472474269e-01,8.0535212667691147e-02,3.0,1.3151345157491423e-01,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau500_g150_br1,500,3.9465396080000001e-16,150,-150,1,1.2810000000000000e-03,3.9659999999999998e-06,0.003869341,0.0007898259242358671,1.2809999999999999e+00,4.9566258209999998e-03,6.8897098911900001e-01,1.4063561424351423e-01,3.0,2.2965699637299999e-01,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau700_g150_br0p1,700,2.8189568628571429e-16,150,-150,0.1,1.2810000000000000e-03,3.9659999999999998e-06,0.003478149,0.0008435750416844964,1.2810000000000002e-02,4.4555088690000002e-05,6.1931573279099998e-03,1.5020612834729975e-03,3.0,2.0643857759699998e-03,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau700_g150_br0p25,700,2.8189568628571429e-16,150,-150,0.25,1.2810000000000000e-03,3.9659999999999998e-06,0.003478149,0.0008435750416844964,8.0062499999999995e-02,2.7846930431249994e-04,3.8707233299437489e-02,9.3878830217062319e-03,3.0,1.2902411099812496e-02,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau700_g150_br0p5,700,2.8189568628571429e-16,150,-150,0.5,1.2810000000000000e-03,3.9659999999999998e-06,0.003478149,0.0008435750416844964,3.2024999999999998e-01,1.1138772172499998e-03,1.5482893319774996e-01,3.7551532086824928e-02,3.0,5.1609644399249983e-02,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau700_g150_br0p7567,700,2.8189568628571429e-16,150,-150,0.7567374858085787,1.2810000000000000e-03,3.9659999999999998e-06,0.003478149,0.0008435750416844964,7.3356672833012548e-01,2.5514543825746975e-03,3.5465215917788295e-01,8.6015783096692888e-02,3.0,1.1821738639262765e-01,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau700_g150_br1,700,2.8189568628571429e-16,150,-150,1,1.2810000000000000e-03,3.9659999999999998e-06,0.003478149,0.0008435750416844964,1.2809999999999999e+00,4.4555088689999991e-03,6.1931573279099983e-01,1.5020612834729971e-01,3.0,2.0643857759699993e-01,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau1000_g150_br0p1,1000,1.9732698040000000e-16,150,-150,0.1,1.2810000000000000e-03,3.9659999999999998e-06,0.0024641585,0.0006362429888610299,1.2810000000000002e-02,3.1565870385000002e-05,4.3876559835150002e-03,1.1328879035360615e-03,3.0,1.4625519945050001e-03,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau1000_g150_br0p25,1000,1.9732698040000000e-16,150,-150,0.25,1.2810000000000000e-03,3.9659999999999998e-06,0.0024641585,0.0006362429888610299,8.0062499999999995e-02,1.9728668990624999e-04,2.7422849896968748e-02,7.0805493971003832e-03,3.0,9.1409499656562501e-03,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau1000_g150_br0p5,1000,1.9732698040000000e-16,150,-150,0.5,1.2810000000000000e-03,3.9659999999999998e-06,0.0024641585,0.0006362429888610299,3.2024999999999998e-01,7.8914675962499996e-04,1.0969139958787499e-01,2.8322197588401533e-02,3.0,3.6563799862625000e-02,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau1000_g150_br0p7567,1000,1.9732698040000000e-16,150,-150,0.7567374858085787,1.2810000000000000e-03,3.9659999999999998e-06,0.0024641585,0.0006362429888610299,7.3356672833012548e-01,1.8076246889318695e-03,2.5125983176152988e-01,6.4875009598885508e-02,3.0,8.3753277253843295e-02,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau1000_g150_br1,1000,1.9732698040000000e-16,150,-150,1,1.2810000000000000e-03,3.9659999999999998e-06,0.0024641585,0.0006362429888610299,1.2809999999999999e+00,3.1565870384999998e-03,4.3876559835149997e-01,1.1328879035360613e-01,3.0,1.4625519945050000e-01,False,EFFECTIVE_PHENOMENOLOGICAL,MADGRAPH_DIRECT_RUN,VALIDATED,madgraph
eff_ctau0p3_g205p093_br0p1,0.3,6.5775660133333333e-13,205.0927254223737,-205.0927254223737,0.1,2.3954145185596746e-03,0.0000000000000000e+00,0,0.0005,2.3954145185596749e-02,0.0000000000000000e+00,0.0000000000000000e+00,1.6648130903989741e-03,3.0,0.0000000000000000e+00,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,UPPER_LIMIT_ONLY,factorized
eff_ctau0p3_g205p093_br0p25,0.3,6.5775660133333333e-13,205.0927254223737,-205.0927254223737,0.25,2.3954145185596746e-03,0.0000000000000000e+00,0,0.0005,1.4971340740997965e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0405081814993587e-02,3.0,0.0000000000000000e+00,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,UPPER_LIMIT_ONLY,factorized
eff_ctau0p3_g205p093_br0p5,0.3,6.5775660133333333e-13,205.0927254223737,-205.0927254223737,0.5,2.3954145185596746e-03,0.0000000000000000e+00,0,0.0005,5.9885362963991862e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.1620327259974346e-02,3.0,0.0000000000000000e+00,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,UPPER_LIMIT_ONLY,factorized
eff_ctau0p3_g205p093_br0p7567,0.3,6.5775660133333333e-13,205.0927254223737,-205.0927254223737,0.7567374858085787,2.3954145185596746e-03,0.0000000000000000e+00,0,0.0005,1.3717380104405177e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.5335791725615973e-02,3.0,0.0000000000000000e+00,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,UPPER_LIMIT_ONLY,factorized
eff_ctau0p3_g205p093_br1,0.3,6.5775660133333333e-13,205.0927254223737,-205.0927254223737,1,2.3954145185596746e-03,0.0000000000000000e+00,0,0.0005,2.3954145185596745e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6648130903989738e-01,3.0,0.0000000000000000e+00,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,UPPER_LIMIT_ONLY,factorized
eff_ctau1_g205p093_br0p1,1,1.9732698040000000e-13,205.0927254223737,-205.0927254223737,0.1,2.3954145185596746e-03,0.0000000000000000e+00,0.003951574,0.00124959741827022,2.3954145185596749e-02,9.4656577307629296e-05,1.3157264245760473e-02,4.1606922793300492e-03,3.0,4.3857547485868240e-03,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau1_g205p093_br0p25,1,1.9732698040000000e-13,205.0927254223737,-205.0927254223737,0.25,2.3954145185596746e-03,0.0000000000000000e+00,0.003951574,0.00124959741827022,1.4971340740997965e-01,5.9160360817268301e-04,8.2232901536002934e-02,2.6004326745812802e-02,3.0,2.7410967178667645e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau1_g205p093_br0p5,1,1.9732698040000000e-13,205.0927254223737,-205.0927254223737,0.5,2.3954145185596746e-03,0.0000000000000000e+00,0.003951574,0.00124959741827022,5.9885362963991862e-01,2.3664144326907320e-03,3.2893160614401173e-01,1.0401730698325121e-01,3.0,1.0964386871467058e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau1_g205p093_br0p7567,1,1.9732698040000000e-13,205.0927254223737,-205.0927254223737,0.7567374858085787,2.3954145185596746e-03,0.0000000000000000e+00,0.003951574,0.00124959741827022,1.3717380104405177e+00,5.4205242568684782e-03,7.5345287170471842e-01,2.3826271841815422e-01,3.0,2.5115095723490616e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau1_g205p093_br1,1,1.9732698040000000e-13,205.0927254223737,-205.0927254223737,1,2.3954145185596746e-03,0.0000000000000000e+00,0.003951574,0.00124959741827022,2.3954145185596745e+00,9.4656577307629282e-03,1.3157264245760469e+00,4.1606922793300483e-01,3.0,4.3857547485868231e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau3_g205p093_br0p1,3,6.5775660133333331e-14,205.0927254223737,-205.0927254223737,0.1,2.3954145185596746e-03,0.0000000000000000e+00,0.013341595,0.002255141155822941,2.3954145185596749e-02,3.1958650363743163e-04,4.4422524005602995e-02,7.5087770338230081e-03,3.0,1.4807508001867664e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau3_g205p093_br0p25,3,6.5775660133333331e-14,205.0927254223737,-205.0927254223737,0.25,2.3954145185596746e-03,0.0000000000000000e+00,0.013341595,0.002255141155822941,1.4971340740997965e-01,1.9974156477339474e-03,2.7764077503501872e-01,4.6929856461393797e-02,3.0,9.2546925011672901e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau3_g205p093_br0p5,3,6.5775660133333331e-14,205.0927254223737,-205.0927254223737,0.5,2.3954145185596746e-03,0.0000000000000000e+00,0.013341595,0.002255141155822941,5.9885362963991862e-01,7.9896625909357897e-03,1.1105631001400749e+00,1.8771942584557519e-01,3.0,3.7018770004669160e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau3_g205p093_br0p7567,3,6.5775660133333331e-14,205.0927254223737,-205.0927254223737,0.7567374858085787,2.3954145185596746e-03,0.0000000000000000e+00,0.013341595,0.002255141155822941,1.3717380104405177e+00,1.8301172981403158e-02,2.5438630444150387e+00,4.2999133508680148e-01,3.0,8.4795434813834625e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau3_g205p093_br1,3,6.5775660133333331e-14,205.0927254223737,-205.0927254223737,1,2.3954145185596746e-03,0.0000000000000000e+00,0.013341595,0.002255141155822941,2.3954145185596745e+00,3.1958650363743159e-02,4.4422524005602995e+00,7.5087770338230075e-01,3.0,1.4807508001867664e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau4p326_g205p093_br0p1,4.326221529733112,4.5611852986218501e-14,205.0927254223737,-205.0927254223737,0.1,2.3954145185596746e-03,0.0000000000000000e+00,0.01573386,0.002487741699310843,2.3954145185596749e-02,3.7689116676985326e-04,5.2387872181009605e-02,8.2832498930881602e-03,3.0,1.7462624060336534e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau4p326_g205p093_br0p25,4.326221529733112,4.5611852986218501e-14,205.0927254223737,-205.0927254223737,0.25,2.3954145185596746e-03,0.0000000000000000e+00,0.01573386,0.002487741699310843,1.4971340740997965e-01,2.3555697923115823e-03,3.2742420113130993e-01,5.1770311831800989e-02,3.0,1.0914140037710331e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau4p326_g205p093_br0p5,4.326221529733112,4.5611852986218501e-14,205.0927254223737,-205.0927254223737,0.5,2.3954145185596746e-03,0.0000000000000000e+00,0.01573386,0.002487741699310843,5.9885362963991862e-01,9.4222791692463292e-03,1.3096968045252397e+00,2.0708124732720395e-01,3.0,4.3656560150841323e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau4p326_g205p093_br0p7567,4.326221529733112,4.5611852986218501e-14,205.0927254223737,-205.0927254223737,0.7567374858085787,2.3954145185596746e-03,0.0000000000000000e+00,0.01573386,0.002487741699310843,1.3717380104405177e+00,2.1582733812949641e-02,3.0000000000000000e+00,4.7434164902525700e-01,3.0,1.0000000000000000e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau4p326_g205p093_br1,4.326221529733112,4.5611852986218501e-14,205.0927254223737,-205.0927254223737,1,2.3954145185596746e-03,0.0000000000000000e+00,0.01573386,0.002487741699310843,2.3954145185596745e+00,3.7689116676985317e-02,5.2387872181009589e+00,8.2832498930881582e-01,3.0,1.7462624060336529e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau10_g205p093_br0p1,10,1.9732698040000002e-14,205.0927254223737,-205.0927254223737,0.1,2.3954145185596746e-03,0.0000000000000000e+00,0.018625475,0.002716804752519248,2.3954145185596749e-02,4.4615733230070261e-04,6.2015869189797665e-02,9.0459442321043793e-03,3.0,2.0671956396599220e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau10_g205p093_br0p25,10,1.9732698040000002e-14,205.0927254223737,-205.0927254223737,0.25,2.3954145185596746e-03,0.0000000000000000e+00,0.018625475,0.002716804752519248,1.4971340740997965e-01,2.7884833268793908e-03,3.8759918243623531e-01,5.6537151450652356e-02,3.0,1.2919972747874511e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau10_g205p093_br0p5,10,1.9732698040000002e-14,205.0927254223737,-205.0927254223737,0.5,2.3954145185596746e-03,0.0000000000000000e+00,0.018625475,0.002716804752519248,5.9885362963991862e-01,1.1153933307517563e-02,1.5503967297449412e+00,2.2614860580260943e-01,3.0,5.1679890991498045e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau10_g205p093_br0p7567,10,1.9732698040000002e-14,205.0927254223737,-205.0927254223737,0.7567374858085787,2.3954145185596746e-03,0.0000000000000000e+00,0.018625475,0.002716804752519248,1.3717380104405177e+00,2.5549272020009599e-02,3.5513488107813345e+00,5.1801746409067739e-01,3.0,1.1837829369271116e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau10_g205p093_br1,10,1.9732698040000002e-14,205.0927254223737,-205.0927254223737,1,2.3954145185596746e-03,0.0000000000000000e+00,0.018625475,0.002716804752519248,2.3954145185596745e+00,4.4615733230070252e-02,6.2015869189797650e+00,9.0459442321043770e-01,3.0,2.0671956396599218e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
